0.033333333,0,1
0.033333333,0.05,1
0.033333333,0.1,1
0.033333333,0.15,1
0.033333333,0.2,1
0.033333333,0.25,1
0.033333333,0.3,1
0.033333333,0.35,1
0.033333333,0.4,1
0.033333333,0.45,1
0.033333333,0.5,1
0.033333333,0.55,1
0.033333333,0.6,1
0.033333333,0.65,1
0.033333333,0.7,1
0.033333333,0.75,1
0.033333333,0.8,1
0.033333333,0.85,1
0.033333333,0.9,1
0.033333333,0.95,1
0.066666667,0,0
0.066666667,0.05,0
0.066666667,0.1,0
0.066666667,0.15,0
0.066666667,0.2,0
0.066666667,0.25,0
0.066666667,0.3,0
0.066666667,0.35,0
0.066666667,0.4,0
0.066666667,0.45,0
0.066666667,0.5,0
0.066666667,0.55,0
0.066666667,0.6,0
0.066666667,0.65,0
0.066666667,0.7,1
0.066666667,0.75,1
0.066666667,0.8,1
0.066666667,0.85,1
0.066666667,0.9,1
0.066666667,0.95,1
0.1,0,1
0.1,0.05,1
0.1,0.1,1
0.1,0.15,1
0.1,0.2,1
0.1,0.25,1
0.1,0.3,1
0.1,0.35,1
0.1,0.4,1
0.1,0.45,1
0.1,0.5,1
0.1,0.55,1
0.1,0.6,1
0.1,0.65,1
0.1,0.7,1
0.1,0.75,1
0.1,0.8,1
0.1,0.85,1
0.1,0.9,1
0.1,0.95,1
0.133333333,0,0
0.133333333,0.05,0
0.133333333,0.1,0
0.133333333,0.15,0
0.133333333,0.2,0
0.133333333,0.25,0
0.133333333,0.3,0
0.133333333,0.35,0
0.133333333,0.4,0
0.133333333,0.45,0
0.133333333,0.5,0
0.133333333,0.55,0
0.133333333,0.6,0
0.133333333,0.65,0
0.133333333,0.7,0
0.133333333,0.75,0
0.133333333,0.8,0
0.133333333,0.85,0
0.133333333,0.9,0
0.133333333,0.95,1
0.166666667,0,1
0.166666667,0.05,1
0.166666667,0.1,1
0.166666667,0.15,1
0.166666667,0.2,1
0.166666667,0.25,1
0.166666667,0.3,1
0.166666667,0.35,1
0.166666667,0.4,1
0.166666667,0.45,1
0.166666667,0.5,1
0.166666667,0.55,1
0.166666667,0.6,1
0.166666667,0.65,1
0.166666667,0.7,1
0.166666667,0.75,1
0.166666667,0.8,1
0.166666667,0.85,1
0.166666667,0.9,1
0.166666667,0.95,1
0.2,0,1
0.2,0.05,1
0.2,0.1,1
0.2,0.15,1
0.2,0.2,1
0.2,0.25,1
0.2,0.3,1
0.2,0.35,1
0.2,0.4,1
0.2,0.45,1
0.2,0.5,1
0.2,0.55,1
0.2,0.6,1
0.2,0.65,1
0.2,0.7,1
0.2,0.75,1
0.2,0.8,1
0.2,0.85,1
0.2,0.9,1
0.2,0.95,1
0.233333333,0,1
0.233333333,0.05,1
0.233333333,0.1,1
0.233333333,0.15,1
0.233333333,0.2,1
0.233333333,0.25,1
0.233333333,0.3,1
0.233333333,0.35,1
0.233333333,0.4,1
0.233333333,0.45,1
0.233333333,0.5,1
0.233333333,0.55,1
0.233333333,0.6,1
0.233333333,0.65,1
0.233333333,0.7,1
0.233333333,0.75,1
0.233333333,0.8,1
0.233333333,0.85,1
0.233333333,0.9,1
0.233333333,0.95,1
0.266666667,0,1
0.266666667,0.05,1
0.266666667,0.1,1
0.266666667,0.15,1
0.266666667,0.2,1
0.266666667,0.25,1
0.266666667,0.3,1
0.266666667,0.35,1
0.266666667,0.4,1
0.266666667,0.45,1
0.266666667,0.5,1
0.266666667,0.55,1
0.266666667,0.6,1
0.266666667,0.65,1
0.266666667,0.7,1
0.266666667,0.75,1
0.266666667,0.8,1
0.266666667,0.85,1
0.266666667,0.9,1
0.266666667,0.95,1
0.3,0,1
0.3,0.05,1
0.3,0.1,1
0.3,0.15,1
0.3,0.2,1
0.3,0.25,1
0.3,0.3,1
0.3,0.35,1
0.3,0.4,1
0.3,0.45,1
0.3,0.5,1
0.3,0.55,1
0.3,0.6,1
0.3,0.65,1
0.3,0.7,1
0.3,0.75,1
0.3,0.8,1
0.3,0.85,1
0.3,0.9,1
0.3,0.95,1
0.333333333,0,0
0.333333333,0.05,0
0.333333333,0.1,0
0.333333333,0.15,1
0.333333333,0.2,1
0.333333333,0.25,1
0.333333333,0.3,1
0.333333333,0.35,1
0.333333333,0.4,1
0.333333333,0.45,1
0.333333333,0.5,1
0.333333333,0.55,1
0.333333333,0.6,1
0.333333333,0.65,1
0.333333333,0.7,1
0.333333333,0.75,1
0.333333333,0.8,1
0.333333333,0.85,1
0.333333333,0.9,1
0.333333333,0.95,1
0.366666667,0,0
0.366666667,0.05,0
0.366666667,0.1,0
0.366666667,0.15,0
0.366666667,0.2,0
0.366666667,0.25,0
0.366666667,0.3,0
0.366666667,0.35,0
0.366666667,0.4,0
0.366666667,0.45,1
0.366666667,0.5,1
0.366666667,0.55,1
0.366666667,0.6,1
0.366666667,0.65,1
0.366666667,0.7,1
0.366666667,0.75,1
0.366666667,0.8,1
0.366666667,0.85,1
0.366666667,0.9,1
0.366666667,0.95,1
0.4,0,0
0.4,0.05,0
0.4,0.1,0
0.4,0.15,0
0.4,0.2,0
0.4,0.25,0
0.4,0.3,0
0.4,0.35,0
0.4,0.4,0
0.4,0.45,0
0.4,0.5,0
0.4,0.55,0
0.4,0.6,1
0.4,0.65,1
0.4,0.7,1
0.4,0.75,1
0.4,0.8,1
0.4,0.85,1
0.4,0.9,1
0.4,0.95,1
0.433333333,0,0
0.433333333,0.05,0
0.433333333,0.1,0
0.433333333,0.15,0
0.433333333,0.2,0
0.433333333,0.25,0
0.433333333,0.3,0
0.433333333,0.35,0
0.433333333,0.4,0
0.433333333,0.45,0
0.433333333,0.5,0
0.433333333,0.55,0
0.433333333,0.6,0
0.433333333,0.65,0
0.433333333,0.7,0
0.433333333,0.75,1
0.433333333,0.8,1
0.433333333,0.85,1
0.433333333,0.9,1
0.433333333,0.95,1
0.466666667,0,0
0.466666667,0.05,0
0.466666667,0.1,0
0.466666667,0.15,0
0.466666667,0.2,0
0.466666667,0.25,0
0.466666667,0.3,0
0.466666667,0.35,0
0.466666667,0.4,0
0.466666667,0.45,0
0.466666667,0.5,0
0.466666667,0.55,0
0.466666667,0.6,0
0.466666667,0.65,0
0.466666667,0.7,0
0.466666667,0.75,0
0.466666667,0.8,0
0.466666667,0.85,1
0.466666667,0.9,1
0.466666667,0.95,1
0.5,0,0
0.5,0.05,0
0.5,0.1,0
0.5,0.15,0
0.5,0.2,0
0.5,0.25,0
0.5,0.3,0
0.5,0.35,0
0.5,0.4,0
0.5,0.45,0
0.5,0.5,0
0.5,0.55,0
0.5,0.6,0
0.5,0.65,0
0.5,0.7,0
0.5,0.75,0
0.5,0.8,0
0.5,0.85,0
0.5,0.9,0
0.5,0.95,1
0.533333333,0,0
0.533333333,0.05,0
0.533333333,0.1,0
0.533333333,0.15,0
0.533333333,0.2,0
0.533333333,0.25,0
0.533333333,0.3,0
0.533333333,0.35,0
0.533333333,0.4,0
0.533333333,0.45,0
0.533333333,0.5,0
0.533333333,0.55,0
0.533333333,0.6,0
0.533333333,0.65,0
0.533333333,0.7,0
0.533333333,0.75,0
0.533333333,0.8,0
0.533333333,0.85,0
0.533333333,0.9,0
0.533333333,0.95,0
0.566666667,0,0
0.566666667,0.05,0
0.566666667,0.1,0
0.566666667,0.15,0
0.566666667,0.2,0
0.566666667,0.25,0
0.566666667,0.3,0
0.566666667,0.35,0
0.566666667,0.4,0
0.566666667,0.45,0
0.566666667,0.5,0
0.566666667,0.55,0
0.566666667,0.6,0
0.566666667,0.65,0
0.566666667,0.7,0
0.566666667,0.75,0
0.566666667,0.8,0
0.566666667,0.85,0
0.566666667,0.9,0
0.566666667,0.95,0
0.6,0,0
0.6,0.05,0
0.6,0.1,0
0.6,0.15,0
0.6,0.2,0
0.6,0.25,0
0.6,0.3,0
0.6,0.35,0
0.6,0.4,0
0.6,0.45,0
0.6,0.5,0
0.6,0.55,0
0.6,0.6,0
0.6,0.65,0
0.6,0.7,0
0.6,0.75,0
0.6,0.8,0
0.6,0.85,0
0.6,0.9,0
0.6,0.95,0
0.633333333,0,0
0.633333333,0.05,0
0.633333333,0.1,0
0.633333333,0.15,0
0.633333333,0.2,0
0.633333333,0.25,0
0.633333333,0.3,0
0.633333333,0.35,0
0.633333333,0.4,0
0.633333333,0.45,0
0.633333333,0.5,0
0.633333333,0.55,0
0.633333333,0.6,0
0.633333333,0.65,0
0.633333333,0.7,0
0.633333333,0.75,0
0.633333333,0.8,0
0.633333333,0.85,0
0.633333333,0.9,0
0.633333333,0.95,0
0.666666667,0,0
0.666666667,0.05,0
0.666666667,0.1,0
0.666666667,0.15,0
0.666666667,0.2,0
0.666666667,0.25,0
0.666666667,0.3,0
0.666666667,0.35,0
0.666666667,0.4,0
0.666666667,0.45,0
0.666666667,0.5,0
0.666666667,0.55,0
0.666666667,0.6,0
0.666666667,0.65,0
0.666666667,0.7,0
0.666666667,0.75,0
0.666666667,0.8,0
0.666666667,0.85,0
0.666666667,0.9,0
0.666666667,0.95,0
0.7,0,0
0.7,0.05,0
0.7,0.1,0
0.7,0.15,0
0.7,0.2,0
0.7,0.25,0
0.7,0.3,0
0.7,0.35,0
0.7,0.4,0
0.7,0.45,0
0.7,0.5,0
0.7,0.55,0
0.7,0.6,0
0.7,0.65,0
0.7,0.7,0
0.7,0.75,0
0.7,0.8,0
0.7,0.85,0
0.7,0.9,0
0.7,0.95,0
0.733333333,0,0
0.733333333,0.05,0
0.733333333,0.1,0
0.733333333,0.15,0
0.733333333,0.2,0
0.733333333,0.25,0
0.733333333,0.3,0
0.733333333,0.35,0
0.733333333,0.4,0
0.733333333,0.45,0
0.733333333,0.5,0
0.733333333,0.55,0
0.733333333,0.6,0
0.733333333,0.65,0
0.733333333,0.7,0
0.733333333,0.75,0
0.733333333,0.8,0
0.733333333,0.85,0
0.733333333,0.9,0
0.733333333,0.95,0
0.766666667,0,0
0.766666667,0.05,0
0.766666667,0.1,0
0.766666667,0.15,0
0.766666667,0.2,0
0.766666667,0.25,0
0.766666667,0.3,0
0.766666667,0.35,0
0.766666667,0.4,0
0.766666667,0.45,0
0.766666667,0.5,0
0.766666667,0.55,0
0.766666667,0.6,0
0.766666667,0.65,0
0.766666667,0.7,0
0.766666667,0.75,0
0.766666667,0.8,0
0.766666667,0.85,0
0.766666667,0.9,0
0.766666667,0.95,0
0.8,0,0
0.8,0.05,0
0.8,0.1,0
0.8,0.15,0
0.8,0.2,0
0.8,0.25,0
0.8,0.3,0
0.8,0.35,0
0.8,0.4,0
0.8,0.45,0
0.8,0.5,0
0.8,0.55,0
0.8,0.6,0
0.8,0.65,0
0.8,0.7,0
0.8,0.75,0
0.8,0.8,0
0.8,0.85,0
0.8,0.9,0
0.8,0.95,1
0.833333333,0,0
0.833333333,0.05,0
0.833333333,0.1,0
0.833333333,0.15,0
0.833333333,0.2,0
0.833333333,0.25,0
0.833333333,0.3,0
0.833333333,0.35,0
0.833333333,0.4,0
0.833333333,0.45,0
0.833333333,0.5,0
0.833333333,0.55,0
0.833333333,0.6,0
0.833333333,0.65,0
0.833333333,0.7,0
0.833333333,0.75,0
0.833333333,0.8,0
0.833333333,0.85,0
0.833333333,0.9,0
0.833333333,0.95,1
0.866666667,0,0
0.866666667,0.05,0
0.866666667,0.1,0
0.866666667,0.15,0
0.866666667,0.2,0
0.866666667,0.25,0
0.866666667,0.3,0
0.866666667,0.35,0
0.866666667,0.4,0
0.866666667,0.45,0
0.866666667,0.5,0
0.866666667,0.55,0
0.866666667,0.6,0
0.866666667,0.65,0
0.866666667,0.7,0
0.866666667,0.75,0
0.866666667,0.8,0
0.866666667,0.85,0
0.866666667,0.9,0
0.866666667,0.95,1
0.9,0,0
0.9,0.05,0
0.9,0.1,0
0.9,0.15,0
0.9,0.2,0
0.9,0.25,0
0.9,0.3,0
0.9,0.35,0
0.9,0.4,0
0.9,0.45,0
0.9,0.5,0
0.9,0.55,0
0.9,0.6,0
0.9,0.65,0
0.9,0.7,0
0.9,0.75,0
0.9,0.8,0
0.9,0.85,0
0.9,0.9,1
0.9,0.95,1
0.933333333,0,0
0.933333333,0.05,0
0.933333333,0.1,0
0.933333333,0.15,0
0.933333333,0.2,0
0.933333333,0.25,0
0.933333333,0.3,0
0.933333333,0.35,0
0.933333333,0.4,0
0.933333333,0.45,0
0.933333333,0.5,0
0.933333333,0.55,0
0.933333333,0.6,0
0.933333333,0.65,0
0.933333333,0.7,0
0.933333333,0.75,0
0.933333333,0.8,0
0.933333333,0.85,0
0.933333333,0.9,1
0.933333333,0.95,1
0.966666667,0,0
0.966666667,0.05,0
0.966666667,0.1,0
0.966666667,0.15,0
0.966666667,0.2,0
0.966666667,0.25,0
0.966666667,0.3,0
0.966666667,0.35,0
0.966666667,0.4,0
0.966666667,0.45,0
0.966666667,0.5,0
0.966666667,0.55,0
0.966666667,0.6,0
0.966666667,0.65,0
0.966666667,0.7,0
0.966666667,0.75,0
0.966666667,0.8,0
0.966666667,0.85,0
0.966666667,0.9,1
0.966666667,0.95,1
1,0,0
1,0.05,0
1,0.1,0
1,0.15,0
1,0.2,0
1,0.25,0
1,0.3,0
1,0.35,0
1,0.4,0
1,0.45,0
1,0.5,0
1,0.55,0
1,0.6,0
1,0.65,0
1,0.7,0
1,0.75,0
1,0.8,0
1,0.85,1
1,0.9,1
1,0.95,1